variable,variable_label,value,value_label
q55,"Q55. How about expanding the rules and boundaries of national marine sanctuaries and California Marine Protected Areas—or MPAs—to protect fish, wildlife, and their habitat off the California coast? Do you favor or oppose this proposal?",1,Favor
q55,"Q55. How about expanding the rules and boundaries of national marine sanctuaries and California Marine Protected Areas—or MPAs—to protect fish, wildlife, and their habitat off the California coast? Do you favor or oppose this proposal?",2,Oppose
q55,"Q55. How about expanding the rules and boundaries of national marine sanctuaries and California Marine Protected Areas—or MPAs—to protect fish, wildlife, and their habitat off the California coast? Do you favor or oppose this proposal?",8,Don't know
q55,"Q55. How about expanding the rules and boundaries of national marine sanctuaries and California Marine Protected Areas—or MPAs—to protect fish, wildlife, and their habitat off the California coast? Do you favor or oppose this proposal?",9,Prefer not to answer
q56,Q56. How about allowing more oil drilling off the California coast? Do you favor or oppose this proposal?,1,Favor
q56,Q56. How about allowing more oil drilling off the California coast? Do you favor or oppose this proposal?,2,Oppose
q56,Q56. How about allowing more oil drilling off the California coast? Do you favor or oppose this proposal?,8,Don't know
q56,Q56. How about allowing more oil drilling off the California coast? Do you favor or oppose this proposal?,9,Prefer not to answer
q57,Q57. How about allowing wind power and wave energy projects off the California coast? Do you favor or oppose this proposal?,1,Favor
q57,Q57. How about allowing wind power and wave energy projects off the California coast? Do you favor or oppose this proposal?,2,Oppose
q57,Q57. How about allowing wind power and wave energy projects off the California coast? Do you favor or oppose this proposal?,8,Don't know
q57,Q57. How about allowing wind power and wave energy projects off the California coast? Do you favor or oppose this proposal?,9,Prefer not to answer
q58,"Q58. How about expanding hydraulic fracturing, sometimes called “fracking,” for oil and natural gas? Do you favor or oppose this proposal?",1,Favor
q58,"Q58. How about expanding hydraulic fracturing, sometimes called “fracking,” for oil and natural gas? Do you favor or oppose this proposal?",2,Oppose
q58,"Q58. How about expanding hydraulic fracturing, sometimes called “fracking,” for oil and natural gas? Do you favor or oppose this proposal?",8,Don't know
q58,"Q58. How about expanding hydraulic fracturing, sometimes called “fracking,” for oil and natural gas? Do you favor or oppose this proposal?",9,Prefer not to answer
q59,Q59. Do you approve or disapprove of the way that President Biden is handling environmental issues in the United States?,1,Approve
q59,Q59. Do you approve or disapprove of the way that President Biden is handling environmental issues in the United States?,2,Disapprove
q59,Q59. Do you approve or disapprove of the way that President Biden is handling environmental issues in the United States?,8,Don't know
q59,Q59. Do you approve or disapprove of the way that President Biden is handling environmental issues in the United States?,9,Prefer not to answer
q60,Q60. Do you approve or disapprove of the way the U.S. Congress is handling environmental issues in the United States?,1,Approve
q60,Q60. Do you approve or disapprove of the way the U.S. Congress is handling environmental issues in the United States?,2,Disapprove
q60,Q60. Do you approve or disapprove of the way the U.S. Congress is handling environmental issues in the United States?,8,Don't know
q60,Q60. Do you approve or disapprove of the way the U.S. Congress is handling environmental issues in the United States?,9,Prefer not to answer
q61,Q61. How much of the time can you trust the federal government to do what is right when it comes to handling environmental issues in the United States?,1,Just about always
q61,Q61. How much of the time can you trust the federal government to do what is right when it comes to handling environmental issues in the United States?,2,Most of the time
q61,Q61. How much of the time can you trust the federal government to do what is right when it comes to handling environmental issues in the United States?,3,Only some of the time
q61,Q61. How much of the time can you trust the federal government to do what is right when it comes to handling environmental issues in the United States?,4,Never
q61,Q61. How much of the time can you trust the federal government to do what is right when it comes to handling environmental issues in the United States?,8,Don't know
q61,Q61. How much of the time can you trust the federal government to do what is right when it comes to handling environmental issues in the United States?,9,Prefer not to answer
q62,Q62. Do you support or oppose the US participating in international efforts to help reduce the effects of global climate change?,1,Strongly support
q62,Q62. Do you support or oppose the US participating in international efforts to help reduce the effects of global climate change?,2,Somewhat support
q62,Q62. Do you support or oppose the US participating in international efforts to help reduce the effects of global climate change?,3,Somewhat oppose
q62,Q62. Do you support or oppose the US participating in international efforts to help reduce the effects of global climate change?,4,Strongly oppose
q62,Q62. Do you support or oppose the US participating in international efforts to help reduce the effects of global climate change?,8,Don't know
q62,Q62. Do you support or oppose the US participating in international efforts to help reduce the effects of global climate change?,9,Prefer not to answer
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",1,Will definitely happen
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",2,Will probably happen
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",3,Will probably NOT happen
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",4,Will definitely NOT happen
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",5,Climate change impacts are not a problem
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",8,Don't know
q63,"Q63. How likely is it that countries around the world, including the US , will collectively do enough to avoid the worst impacts from climate change?",9,Prefer not to answer
q65,Q65 Would you call yourself a strong Democrat or not a very strong Democrat?,1,Strong
q65,Q65 Would you call yourself a strong Democrat or not a very strong Democrat?,2,Not very strong
q65,Q65 Would you call yourself a strong Democrat or not a very strong Democrat?,8,Don't know
q65,Q65 Would you call yourself a strong Democrat or not a very strong Democrat?,9,Prefer not to answer
q65a,Q65a. Would you call yourself a strong Republican or not a very strong Republican?,1,Strong
q65a,Q65a. Would you call yourself a strong Republican or not a very strong Republican?,2,Not very strong
q65a,Q65a. Would you call yourself a strong Republican or not a very strong Republican?,8,Don't know
q65a,Q65a. Would you call yourself a strong Republican or not a very strong Republican?,9,Prefer not to answer
q65b,Q65b. Do you think of yourself as closer to the Republican Party or Democratic Party?,1,Republican Party
q65b,Q65b. Do you think of yourself as closer to the Republican Party or Democratic Party?,2,Democratic Party
q65b,Q65b. Do you think of yourself as closer to the Republican Party or Democratic Party?,3,Neither
q65b,Q65b. Do you think of yourself as closer to the Republican Party or Democratic Party?,8,Don't know
q65b,Q65b. Do you think of yourself as closer to the Republican Party or Democratic Party?,9,Prefer not to answer
q66,"Q66. If the 2024 presidential election were being held today, and these were the candidates, who would you vote for?",1,Joe Biden
q66,"Q66. If the 2024 presidential election were being held today, and these were the candidates, who would you vote for?",2,Donald Trump
q66,"Q66. If the 2024 presidential election were being held today, and these were the candidates, who would you vote for?",8,Don't know
q66,"Q66. If the 2024 presidential election were being held today, and these were the candidates, who would you vote for?",9,Prefer not to answer
q66,"Q66. If the 2024 presidential election were being held today, and these were the candidates, who would you vote for?",96,Neither/would not vote for President
q66,"Q66. If the 2024 presidential election were being held today, and these were the candidates, who would you vote for?",97,Someone else (Specify)
q67,"Q67. In thinking about the presidential election in November, how important to you are the candidates’ positions on the environment in determining your vote?",1,Very important
q67,"Q67. In thinking about the presidential election in November, how important to you are the candidates’ positions on the environment in determining your vote?",2,Somewhat important
q67,"Q67. In thinking about the presidential election in November, how important to you are the candidates’ positions on the environment in determining your vote?",3,Not too important
q67,"Q67. In thinking about the presidential election in November, how important to you are the candidates’ positions on the environment in determining your vote?",4,Not at all important
q67,"Q67. In thinking about the presidential election in November, how important to you are the candidates’ positions on the environment in determining your vote?",8,Don't know
q67,"Q67. In thinking about the presidential election in November, how important to you are the candidates’ positions on the environment in determining your vote?",9,Prefer not to answer
q68,"Q68. If the November 5th US Senate election were being held today, would you vote for:",1,"Adam Schiff, a Democrat, United States Representative"
q68,"Q68. If the November 5th US Senate election were being held today, would you vote for:",2,"Steve Garvey, a Republican, Professional Baseball Representative"
q68,"Q68. If the November 5th US Senate election were being held today, would you vote for:",8,Don't know
q68,"Q68. If the November 5th US Senate election were being held today, would you vote for:",9,Prefer not to answer
q68,"Q68. If the November 5th US Senate election were being held today, would you vote for:",96,Neither/would not vote for US Senator
q69,"Q69. In thinking about the US Senate election in November, how important to you are the candidates’ positions on the environment in determining your vote?",1,Very important
q69,"Q69. In thinking about the US Senate election in November, how important to you are the candidates’ positions on the environment in determining your vote?",2,Somewhat important
q69,"Q69. In thinking about the US Senate election in November, how important to you are the candidates’ positions on the environment in determining your vote?",3,Not too important
q69,"Q69. In thinking about the US Senate election in November, how important to you are the candidates’ positions on the environment in determining your vote?",4,Not at all important
q69,"Q69. In thinking about the US Senate election in November, how important to you are the candidates’ positions on the environment in determining your vote?",8,Don't know
q69,"Q69. In thinking about the US Senate election in November, how important to you are the candidates’ positions on the environment in determining your vote?",9,Prefer not to answer
q70,"Q70. If the 2024 election for US  House of Representatives were being held today, would you vote for [ROTATE] [1] the Republican candidate [OR] [2] the Democratic candidate] in your district?",1,Republican candidate
q70,"Q70. If the 2024 election for US  House of Representatives were being held today, would you vote for [ROTATE] [1] the Republican candidate [OR] [2] the Democratic candidate] in your district?",2,Democratic candidate
q70,"Q70. If the 2024 election for US  House of Representatives were being held today, would you vote for [ROTATE] [1] the Republican candidate [OR] [2] the Democratic candidate] in your district?",8,Don't know
q70,"Q70. If the 2024 election for US  House of Representatives were being held today, would you vote for [ROTATE] [1] the Republican candidate [OR] [2] the Democratic candidate] in your district?",9,Prefer not to answer
q71,"Q71. In thinking about the US House of Representatives elections in November, how important to you are the candidates’ positions on the environment in determining your vote?",1,Very important
q71,"Q71. In thinking about the US House of Representatives elections in November, how important to you are the candidates’ positions on the environment in determining your vote?",2,Somewhat important
q71,"Q71. In thinking about the US House of Representatives elections in November, how important to you are the candidates’ positions on the environment in determining your vote?",3,Not too important
q71,"Q71. In thinking about the US House of Representatives elections in November, how important to you are the candidates’ positions on the environment in determining your vote?",4,Not at all important
q71,"Q71. In thinking about the US House of Representatives elections in November, how important to you are the candidates’ positions on the environment in determining your vote?",8,Don't know
q71,"Q71. In thinking about the US House of Representatives elections in November, how important to you are the candidates’ positions on the environment in determining your vote?",9,Prefer not to answer
q72,"Q72. In  general, do you think it is a good thing or a bad thing that a majority of voters can make laws and change public policies about environmental issues in California by passing ballot measures?",1,Good thing
q72,"Q72. In  general, do you think it is a good thing or a bad thing that a majority of voters can make laws and change public policies about environmental issues in California by passing ballot measures?",2,Bad thing
q72,"Q72. In  general, do you think it is a good thing or a bad thing that a majority of voters can make laws and change public policies about environmental issues in California by passing ballot measures?",8,Don't know
q72,"Q72. In  general, do you think it is a good thing or a bad thing that a majority of voters can make laws and change public policies about environmental issues in California by passing ballot measures?",9,Prefer not to answer
q73,Q73. How important is it to you personally to vote on ballot measures that will make laws and change public policies about environmental issues in California?,1,Very important
q73,Q73. How important is it to you personally to vote on ballot measures that will make laws and change public policies about environmental issues in California?,2,Somewhat important
q73,Q73. How important is it to you personally to vote on ballot measures that will make laws and change public policies about environmental issues in California?,3,Not too important
q73,Q73. How important is it to you personally to vote on ballot measures that will make laws and change public policies about environmental issues in California?,8,Don't know
q73,Q73. How important is it to you personally to vote on ballot measures that will make laws and change public policies about environmental issues in California?,9,Prefer not to answer
q74,"Q74. The legislature is considering a $10 billion bond measure for the November 2024 ballot to pay for flood protection and climate resiliency projects. If the election were being held today, would you vote yes or no?",1,Yes
q74,"Q74. The legislature is considering a $10 billion bond measure for the November 2024 ballot to pay for flood protection and climate resiliency projects. If the election were being held today, would you vote yes or no?",2,No
q74,"Q74. The legislature is considering a $10 billion bond measure for the November 2024 ballot to pay for flood protection and climate resiliency projects. If the election were being held today, would you vote yes or no?",8,Don't know
q74,"Q74. The legislature is considering a $10 billion bond measure for the November 2024 ballot to pay for flood protection and climate resiliency projects. If the election were being held today, would you vote yes or no?",9,Prefer not to answer
q75,"Q75. There will be a referendum of the November 2024 ballot challenging the 2022 law that prohibits new oil and gas wells near homes, schools, and hospitals. If the election were being held today, would you vote yes to approve the law or no to reject the l",1,"Yes, keep the law"
q75,"Q75. There will be a referendum of the November 2024 ballot challenging the 2022 law that prohibits new oil and gas wells near homes, schools, and hospitals. If the election were being held today, would you vote yes to approve the law or no to reject the l",2,"No, overturn the law"
q75,"Q75. There will be a referendum of the November 2024 ballot challenging the 2022 law that prohibits new oil and gas wells near homes, schools, and hospitals. If the election were being held today, would you vote yes to approve the law or no to reject the l",8,Don't know
q75,"Q75. There will be a referendum of the November 2024 ballot challenging the 2022 law that prohibits new oil and gas wells near homes, schools, and hospitals. If the election were being held today, would you vote yes to approve the law or no to reject the l",9,Prefer not to answer
q76,"Q76. Do you favor or oppose having a citizens' assembly on the environmental issues facing the state, where about 100 citizens would be randomly chosen and invited by state government officials to represent the profile of the public and, after hearing from",1,Favor
q76,"Q76. Do you favor or oppose having a citizens' assembly on the environmental issues facing the state, where about 100 citizens would be randomly chosen and invited by state government officials to represent the profile of the public and, after hearing from",2,Oppose
q76,"Q76. Do you favor or oppose having a citizens' assembly on the environmental issues facing the state, where about 100 citizens would be randomly chosen and invited by state government officials to represent the profile of the public and, after hearing from",8,Don't know
q76,"Q76. Do you favor or oppose having a citizens' assembly on the environmental issues facing the state, where about 100 citizens would be randomly chosen and invited by state government officials to represent the profile of the public and, after hearing from",9,Prefer not to answer
q77,"Q77. Do you favor or oppose having a citizens' initiative review commission where a representative group of about 24 citizens would be randomly chosen and invited by state government officials to participate in several public meetings, and given the task o",1,Favor
q77,"Q77. Do you favor or oppose having a citizens' initiative review commission where a representative group of about 24 citizens would be randomly chosen and invited by state government officials to participate in several public meetings, and given the task o",2,Oppose
q77,"Q77. Do you favor or oppose having a citizens' initiative review commission where a representative group of about 24 citizens would be randomly chosen and invited by state government officials to participate in several public meetings, and given the task o",8,Don't know
q77,"Q77. Do you favor or oppose having a citizens' initiative review commission where a representative group of about 24 citizens would be randomly chosen and invited by state government officials to participate in several public meetings, and given the task o",9,Prefer not to answer
q78,Q78. Would you consider yourself to be politically:,1,Very liberal
q78,Q78. Would you consider yourself to be politically:,2,Somewhat liberal
q78,Q78. Would you consider yourself to be politically:,3,Middle-of-the-road
q78,Q78. Would you consider yourself to be politically:,4,Somewhat conservative
q78,Q78. Would you consider yourself to be politically:,5,Very conservative
q78,Q78. Would you consider yourself to be politically:,8,Don't know
q78,Q78. Would you consider yourself to be politically:,9,Prefer not to answer
d1,"Finally, we have a few demographic questions. Please note some questions may be similar to ones you have answered before.    What is your age?",,
d1a,D1A. Could you please tell me if you are between the ages of?,1,18 to 24
d1a,D1A. Could you please tell me if you are between the ages of?,2,25 to 34
d1a,D1A. Could you please tell me if you are between the ages of?,3,35 to 44
d1a,D1A. Could you please tell me if you are between the ages of?,4,45 to 54
d1a,D1A. Could you please tell me if you are between the ages of?,5,55 to 64
d1a,D1A. Could you please tell me if you are between the ages of?,6,65 or older
d1a,D1A. Could you please tell me if you are between the ages of?,9,refuse
d2,Do you own or rent your current residence? [Field-RI_DD],1,Own
d2,Do you own or rent your current residence? [Field-RI_DD],2,Rent
d2,Do you own or rent your current residence? [Field-RI_DD],3,Neither
d2,Do you own or rent your current residence? [Field-RI_DD],8,Don't know
d2,Do you own or rent your current residence? [Field-RI_DD],9,Prefer not to answer
D3,And how long have you lived at your current address? [Field-RI_NO]   If Under a year please answer as 0.  Years [QID65-ChoiceDescription-8],98,Don't know
D3,And how long have you lived at your current address? [Field-RI_NO]   If Under a year please answer as 0.  Years [QID65-ChoiceDescription-8],99,Refuse
d3a,"Could you please tell me if you have lived at your current address for fewer than five years, five years to under 10 years, 10 years to under 20 years, or 20 years or more?",1,fewer than 5 years
d3a,"Could you please tell me if you have lived at your current address for fewer than five years, five years to under 10 years, 10 years to under 20 years, or 20 years or more?",2,5 years to under 10 years
d3a,"Could you please tell me if you have lived at your current address for fewer than five years, five years to under 10 years, 10 years to under 20 years, or 20 years or more?",3,10 years to under 20 years
d3a,"Could you please tell me if you have lived at your current address for fewer than five years, five years to under 10 years, 10 years to under 20 years, or 20 years or more?",4,20 years or more
d3a,"Could you please tell me if you have lived at your current address for fewer than five years, five years to under 10 years, 10 years to under 20 years, or 20 years or more?",5,all my life (vol)
d3a,"Could you please tell me if you have lived at your current address for fewer than five years, five years to under 10 years, 10 years to under 20 years, or 20 years or more?",9,refuse (vol)
d5,Work Type,1,Full-time employed
d5,Work Type,2,Part-time employed
d5,Work Type,3,Not employed
d5,Work Type,5,Retired
d5,Work Type,6,Disabled/on disability
d5,Work Type,8,Don't know
d5,Work Type,9,Prefer not to answer
D7,What was the last grade of school that you completed? [Field-RI_DD],1,Some high school or less
D7,What was the last grade of school that you completed? [Field-RI_DD],2,High school graduate/GED
D7,What was the last grade of school that you completed? [Field-RI_DD],3,Some college
D7,What was the last grade of school that you completed? [Field-RI_DD],4,College graduate
D7,What was the last grade of school that you completed? [Field-RI_DD],5,Post graduate
D7,What was the last grade of school that you completed? [Field-RI_DD],8,Don’t know
D7,What was the last grade of school that you completed? [Field-RI_DD],9,Prefer not to answer
race,Race/Ethnicity,1,Asian Americans
race,Race/Ethnicity,2,African Americans
race,Race/Ethnicity,3,Latinos
race,Race/Ethnicity,4,Whites
race,Race/Ethnicity,5,Other
race,Race/Ethnicity,6,Multi-race
d9,D9. Were you born in the United States?,1,Yes
d9,D9. Were you born in the United States?,2,No
D9a,"Next, 




Are you a U.S. citizen or not? [Field-RI_DD]",1,"Yes, U.S. citizen"
D9a,"Next, 




Are you a U.S. citizen or not? [Field-RI_DD]",2,"No, not a U.S. citizen"
D9a,"Next, 




Are you a U.S. citizen or not? [Field-RI_DD]",8,Don't know
D9a,"Next, 




Are you a U.S. citizen or not? [Field-RI_DD]",9,Prefer not to answer
d11,Income,1,"under $20,000"
d11,Income,2,"$20,000 to under $40,000"
d11,Income,3,"$40,000 to under $60,000"
d11,Income,4,"$60,000 to under $80,000"
d11,Income,5,"$80,000 to under $100,000"
d11,Income,6,"$100,000 to under $200,000"
d11,Income,7,"$200,000 or more"
d11,Income,9,don't know/refuse
d15,"Finally, would you be willing to talk about these questions with a reporter from a news organization in your region for a story about this survey?  If you are willing to be contacted by a reporter, we will need to pass along your name and phone number.  This information would be used by the reporter only to facilitate contacting you.  Would you be willing to be contacted by a reporter, to share more of your opinions? [Field-RI_DD]",1,Yes
d15,"Finally, would you be willing to talk about these questions with a reporter from a news organization in your region for a story about this survey?  If you are willing to be contacted by a reporter, we will need to pass along your name and phone number.  This information would be used by the reporter only to facilitate contacting you.  Would you be willing to be contacted by a reporter, to share more of your opinions? [Field-RI_DD]",2,No
d15,"Finally, would you be willing to talk about these questions with a reporter from a news organization in your region for a story about this survey?  If you are willing to be contacted by a reporter, we will need to pass along your name and phone number.  This information would be used by the reporter only to facilitate contacting you.  Would you be willing to be contacted by a reporter, to share more of your opinions? [Field-RI_DD]",8,Don’t know
d15,"Finally, would you be willing to talk about these questions with a reporter from a news organization in your region for a story about this survey?  If you are willing to be contacted by a reporter, we will need to pass along your name and phone number.  This information would be used by the reporter only to facilitate contacting you.  Would you be willing to be contacted by a reporter, to share more of your opinions? [Field-RI_DD]",9,Prefer not to answer
gender,Gender,1,Male
gender,Gender,2,Female
gender,Gender,8,Don’t know
gender,Gender,9,Prefer not to answer
language,Language,0,English
language,Language,1,Spanish
likevote,Likely Voters,0,Respondent not likely to vote
likevote,Likely Voters,1,Respondent likely to vote
weight,,,
